Address,X,Y,Price,Type,Size,Squaremeter price,Energy class,Url
"Cedervænget 13, st. th",55.794781,12.478511,2795000,Ejerlejlighed,76,36776,C,https://www.dingeo.dk/adresse/2830-virum/cederv%C3%A6nget-13/st-th/
Kronebakken 5,55.786524,12.474863,5995000,Rækkehus,114,52587,D,https://www.dingeo.dk/adresse/2830-virum/kronebakken-5/
Frederiksdalsvej 236,55.788526,12.453305,5995000,Villa,107,56028,D,https://www.dingeo.dk/adresse/2830-virum/frederiksdalsvej-236/
Sorgenfrivænget 85,55.786354,12.476303,6145000,Rækkehus,146,42089,F,https://www.dingeo.dk/adresse/2830-virum/sorgenfriv%C3%A6nget-85/
Malmmosevej 71B,55.800024,12.450623,9995000,Villa,185,54027,C,https://www.dingeo.dk/adresse/2830-virum/malmmosevej-71b/
Frugthegnet 78,55.787411,12.464293,6995000,Rækkehus,112,62455,D,https://www.dingeo.dk/adresse/2830-virum/frugthegnet-78/
Bernhard Olsens Vej 3,55.787626,12.489256,6495000,Villa,126,51547,F,https://www.dingeo.dk/adresse/2830-virum/bernhard%20olsens%20vej-3/
Vangeledet 68,55.790238,12.466907,6395000,Villa,119,53739,E,https://www.dingeo.dk/adresse/2830-virum/vangeledet-68/
Malmmosevej 131,55.799416,12.440999,9995000,Villa,203,49236,D,https://www.dingeo.dk/adresse/2830-virum/malmmosevej-131/
Helsingevej 45B,55.796343,12.445224,10995000,Villa,248,44334,C,https://www.dingeo.dk/adresse/2830-virum/helsingevej-45b/
"Grønnevej 94, 2. tv",55.7933,12.47211,4495000,Ejerlejlighed,106,42405,D,https://www.dingeo.dk/adresse/2830-virum/gr%C3%B8nnevej-94/2-tv/
Abildgaardsvej 155,55.783768,12.459029,7995000,Villa,152,52598,E,https://www.dingeo.dk/adresse/2830-virum/abildgaardsvej-155/
"Virum Stationsvej 149B, 1. th",55.789386,12.462892,1995000,Ejerlejlighed,50,39900,D,https://www.dingeo.dk/adresse/2830-virum/virum%20stationsvej-149b/1-th/
Kaningårdsvej 34,55.798758,12.441406,7295000,Villa,151,48311,E,https://www.dingeo.dk/adresse/2830-virum/kaning%C3%A5rdsvej-34/
Holmevej 16,55.798737,12.465969,16995000,Villa,214,79415,C,https://www.dingeo.dk/adresse/2830-virum/holmevej-16/
"Grønnevej 62, 1. th",55.794669,12.471785,2495000,Ejerlejlighed,65,38384,D,https://www.dingeo.dk/adresse/2830-virum/gr%C3%B8nnevej-62/1-th/
Elmevang 45,55.7954,12.48606,4495000,Rækkehus,81,55493,C,https://www.dingeo.dk/adresse/2830-virum/elmevang-45/
Bredevej 73,55.795283,12.492908,5245000,Rækkehus,108,48564,E,https://www.dingeo.dk/adresse/2830-virum/bredevej-73/
Fyrrevang 22,55.793953,12.488908,4995000,Rækkehus,101,49455,D,https://www.dingeo.dk/adresse/2830-virum/fyrrevang-22/
Kvædevej 111,55.788083,12.468281,6795000,Rækkehus,142,47852,C,https://www.dingeo.dk/adresse/2830-virum/kv%C3%A6devej-111/
Mosebakken 33,55.795817,12.460951,14400000,Villa,141,102127,D,https://www.dingeo.dk/adresse/2830-virum/mosebakken-33/
"Cedervænget 27, 2. th",55.794723,12.477393,2995000,Ejerlejlighed,87,34425,D,https://www.dingeo.dk/adresse/2830-virum/cederv%C3%A6nget-27/2-th/
Klokkelyng 1,55.782019,12.465777,6495000,Rækkehus,131,49580,A2020,https://www.dingeo.dk/adresse/2830-virum/klokkelyng-1/
Frederiksdalsvej 224,55.789439,12.454389,6750000,Villa,136,49632,E,https://www.dingeo.dk/adresse/2830-virum/frederiksdalsvej-224/
Agernvej 19,55.786293,12.460593,5195000,Rækkehus,90,57722,D,https://www.dingeo.dk/adresse/2830-virum/agernvej-19/
"Frederiksdalsvej 10G, st. tv",55.797533,12.479042,2795000,Ejerlejlighed,81,34506,D,https://www.dingeo.dk/adresse/2830-virum/frederiksdalsvej-10g/st-tv/
Bredesvinget 2,55.792032,12.486612,4995000,Rækkehus,114,43815,D,https://www.dingeo.dk/adresse/2830-virum/bredesvinget-2/
Kaplevej 84,55.788141,12.470454,5995000,Rækkehus,156,38429,C,https://www.dingeo.dk/adresse/2830-virum/kaplevej-84/
Parcelvej 131,55.793646,12.456715,10995000,Villa,175,62828,A2015,https://www.dingeo.dk/adresse/2830-virum/parcelvej-131/
Virum Overdrevsvej 7A,55.788894,12.452453,8995000,Villa,177,50819,B,https://www.dingeo.dk/adresse/2830-virum/virum%20overdrevsvej-7a/
"Geelskovparken 12, 2. mf",55.801211,12.490638,2150000,Ejerlejlighed,61,35245,C,https://www.dingeo.dk/adresse/2830-virum/geelskovparken-12/2-mf/
Åbrinken 39,55.794917,12.494522,6295000,Rækkehus,144,43715,B,https://www.dingeo.dk/adresse/2830-virum/%C3%A5brinken-39/
"Engbakken 45, 1. tv",55.796155,12.470604,2195000,Ejerlejlighed,70,31357,C,https://www.dingeo.dk/adresse/2830-virum/engbakken-45/1-tv/
Kvædevej 91,55.787237,12.468222,7999998,Rækkehus,180,44444,B,https://www.dingeo.dk/adresse/2830-virum/kv%C3%A6devej-91/
Kaningårdsvej 26,55.798485,12.442683,10895000,Villa,205,53146,C,https://www.dingeo.dk/adresse/2830-virum/kaning%C3%A5rdsvej-26/
Virumvej 50,55.789318,12.477318,4695000,Villa,74,63445,G,https://www.dingeo.dk/adresse/2830-virum/virumvej-50/
Engbakken 39,55.796171,12.47012,6500000,Villa,106,61320,E,https://www.dingeo.dk/adresse/2830-virum/engbakken-39/
Astilbehaven 149,55.788092,12.485002,3795000,Ejerlejlighed,96,39531,C,https://www.dingeo.dk/adresse/2830-virum/astilbehaven-149/
Virumstræde 12,55.787657,12.459756,12495000,Villa,272,45937,F,https://www.dingeo.dk/adresse/2830-virum/virumstr%C3%A6de-12/
Engbakken 37,55.79612,12.469726,7495000,Villa,176,42585,D,https://www.dingeo.dk/adresse/2830-virum/engbakken-37/
"Geelskovparken 18, 1. mf",55.801531,12.491519,2195000,Ejerlejlighed,61,35983,C,https://www.dingeo.dk/adresse/2830-virum/geelskovparken-18/1-mf/
"Geelskovparken 32, 1. th",55.801213,12.492096,4145000,Ejerlejlighed,104,39855,C,https://www.dingeo.dk/adresse/2830-virum/geelskovparken-32/1-th/
"Askevænget 35, 2. th",55.794095,12.47809,4995000,Ejerlejlighed,129,38720,C,https://www.dingeo.dk/adresse/2830-virum/askev%C3%A6nget-35/2-th/
Frederiksdalsvej 119,55.794483,12.466746,7295000,Rækkehus,146,49965,B,https://www.dingeo.dk/adresse/2830-virum/frederiksdalsvej-119/
"Frederiksdalsvej 101D, 1. th",55.794491,12.46982,2495000,Ejerlejlighed,63,39603,F,https://www.dingeo.dk/adresse/2830-virum/frederiksdalsvej-101d/1-th/
Birkevang 13,55.793718,12.48512,4750000,Rækkehus,81,58641,E,https://www.dingeo.dk/adresse/2830-virum/birkevang-13/
Sorgenfrivænget 61,55.787216,12.47585,5995000,Rækkehus,162,37006,F,https://www.dingeo.dk/adresse/2830-virum/sorgenfriv%C3%A6nget-61/
Kollelevbakken 11,55.79082,12.461672,6495000,Villa,113,57477,D,https://www.dingeo.dk/adresse/2830-virum/kollelevbakken-11/
Pergolavej 9,55.784246,12.461927,8295000,Villa,147,56428,D,https://www.dingeo.dk/adresse/2830-virum/pergolavej-9/
Virum Vandvej 20A,55.788417,12.450461,8495000,Villa,161,52763,D,https://www.dingeo.dk/adresse/2830-virum/virum%20vandvej-20a/
Mosebakken 18A,55.7965,12.457906,12495000,Villa,207,60362,A2010,https://www.dingeo.dk/adresse/2830-virum/mosebakken-18a/
Floradalen 21,55.796209,12.457807,6495000,Villa,112,57991,F,https://www.dingeo.dk/adresse/2830-virum/floradalen-21/
Birkevej 16,55.79264,12.443535,39900000,Villa,387,103100,E,https://www.dingeo.dk/adresse/2830-virum/birkevej-16/
Kongevejen 270,55.800026,12.480613,8500000,Villa,276,30797,E,https://www.dingeo.dk/adresse/2830-virum/kongevejen-270/
Virumgade 36,55.789623,12.468381,5600000,Villa,96,58333,C,https://www.dingeo.dk/adresse/2830-virum/virumgade-36/
Fuglsanggårds Allé 5,55.790108,12.476846,6695000,Villa,129,51899,D,https://www.dingeo.dk/adresse/2830-virum/fuglsangg%C3%A5rds%20all%C3%A9-5/
Virumgade 39A,55.78902,12.466589,4895000,Rækkehus,108,45324,B,https://www.dingeo.dk/adresse/2830-virum/virumgade-39a/
"Kollelevbakken 3C, st. th",55.789908,12.46192,1525000,Ejerlejlighed,52,29326,E,https://www.dingeo.dk/adresse/2830-virum/kollelevbakken-3c/st-th/
"Skovridergårdsvej 60A, 2. 16",55.796077,12.474497,8995000,Ejerlejlighed,157,57292,A2015,https://www.dingeo.dk/adresse/2830-virum/skovriderg%C3%A5rdsvej-60a/2-16/
Grønnevej 4,55.800822,12.468996,4600000,Rækkehus,141,32624,C,https://www.dingeo.dk/adresse/2830-virum/gr%C3%B8nnevej-4/
